,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type,screen_name_len,description_len
7161,1,0,6849,165,542,1,1,1,2119,0,1.141,1857,1,10,51
30738,1,0,977,6095,6178,0,1,1,5512,0,4.651,1185,1,14,36
24686,0,0,13524,230972,248276,0,1,1,25131,0,6.017,4177,1,11,114
12485,0,0,11,160,23,0,1,1,11264,0,8.926,1262,0,12,99
27324,0,0,1970,95,70,0,1,1,2928,0,0.756,3872,0,6,126
33024,0,0,2575,43175,498,1,1,1,5109,1,1.286,3973,1,11,89
27954,1,0,104,11,0,0,1,0,24,0,0.008,2908,0,12,81
25523,1,0,712,49,0,0,1,0,161,0,0.051,3169,0,9,81
5150,0,0,6574,64,83,0,1,1,3925,0,1.212,3238,1,13,125
28582,0,0,2698,171,407,1,1,1,14603,0,4.612,3166,0,11,89
14400,1,0,39,29,0,0,1,1,370,0,0.291,1271,0,14,76
18532,1,0,3135,530,1501,1,1,1,11296,0,3.93,2874,0,11,16
14802,1,0,973,4,53,0,1,1,1363,0,0.643,2119,0,15,143
9735,1,0,162,2,0,0,1,0,22,0,0.01,2273,0,6,54
9693,0,0,8180,17700,210,0,1,1,1999,1,1.136,1759,1,12,120
36475,0,0,153,1183477,93,0,1,0,1236,1,0.293,4212,1,12,43
29396,0,0,2247,289,376,1,1,1,7891,0,2.693,2930,0,12,85
35091,0,0,4034,763,2062,1,1,1,7150,0,4.093,1747,1,10,156
33158,1,0,119,8,87,0,1,0,21,0,0.017,1235,0,9,59
18675,1,0,25692,86254,112515,1,1,1,126540,0,47.697,2653,0,10,57
34876,1,0,521,64,180,0,1,1,807,0,0.226,3569,0,7,36
16548,1,0,1663,24,60,1,1,1,2198,0,0.667,3294,0,10,65
29015,0,0,217,1407298,213,0,1,1,38699,1,7.899,4899,0,7,79
23680,0,0,43,44,2,0,1,1,6619,0,7.917,836,0,11,117
37014,0,0,0,40,0,0,1,1,10271,0,12.375,830,0,13,159
32617,0,0,2519,131,357,1,1,1,4722,0,1.209,3907,0,15,46
12759,1,0,650,29,0,1,1,0,123,0,0.05,2483,0,6,62
7215,0,0,101674,8158,4055,1,1,1,232591,0,107.831,2157,0,13,56
19683,0,0,1973,682,350,1,1,1,6231,0,1.653,3770,1,12,96
660,0,0,2829,305,214,0,1,0,4329,0,1.463,2959,1,9,36
7982,1,0,1332,12,31,0,1,0,1329,0,0.919,1446,0,15,123
10846,0,0,0,163,26,0,1,1,3722,0,1.152,3232,0,11,151
29108,1,0,134,0,0,0,1,0,261,0,0.181,1445,1,15,72
632,1,0,99,228,182,0,1,1,3120,0,0.902,3460,0,14,145
6233,1,0,892,3,2,0,1,1,1365,0,1.061,1286,0,12,45
27422,0,0,18741,15199,9229,0,1,1,14818,0,11.523,1286,0,15,67
3385,0,0,610,836,850,0,1,1,1368,0,0.476,2875,0,12,144
12,0,0,16614,262121,643,1,1,1,36392,1,8.624,4220,1,15,64
13604,0,0,1306,1324,1894,1,1,0,3398,0,0.789,4306,1,10,157
13505,0,0,90,673,0,1,1,1,56093,0,13.891,4038,1,13,30
22617,1,0,21,4,23,0,1,1,205,0,0.166,1232,0,15,60
26354,1,0,0,193,0,1,1,1,1592,0,1.212,1314,1,11,31
88,1,0,160,26,131,0,1,1,152,0,0.13,1167,1,8,27
33254,0,0,1849,93,0,1,1,0,404,0,0.107,3769,1,12,81
6975,0,0,47868,327,646,1,1,1,32150,0,8.555,3758,1,7,151
30256,0,1,241,17,271,0,1,1,1449,0,0.497,2916,0,10,15
6884,0,0,614,2386771,90,1,1,1,7572,1,1.808,4187,1,11,98
23070,1,0,3528,20,43,0,1,1,3729,0,2.131,1750,0,13,29
8349,0,0,1473,342,1565,0,1,1,8447,0,2.273,3716,1,9,116
15781,1,0,2193,7,0,0,1,0,2978,0,0.769,3873,0,9,31
35215,1,0,287,8,0,0,1,1,80,0,0.025,3190,0,7,59
1831,0,0,2719,12323,147,0,1,1,2497571,0,622.836,4010,0,11,155
30513,1,0,607,315,962,1,1,1,1821,0,2.11,863,1,8,155
32803,0,0,2979,31,0,0,1,1,3321,0,1.414,2348,0,8,107
1193,0,0,14159,180,607,1,1,1,1830,0,0.868,2109,1,8,43
15989,0,0,16829,625,301,1,1,1,17985,0,4.585,3923,1,14,113
26401,1,0,80905,390,603,1,1,0,112835,0,39.885,2829,0,9,156
31293,0,0,65,795,381,0,1,1,41549,0,23.892,1739,0,15,39
5891,1,0,355,10,0,0,1,1,49,0,0.016,3065,0,12,66
25014,1,0,163,1,0,0,1,0,40,0,0.019,2097,0,10,66
14004,0,0,2295,117,0,0,1,0,3234,0,1.143,2830,0,13,155
37371,0,0,153,62,87,0,1,1,1641,0,0.685,2396,0,13,85
37380,0,0,12915,1102171,1305,1,1,1,5451,1,1.443,3778,1,15,140
33957,0,0,702,5171,171,1,1,1,4737,0,1.105,4288,1,13,92
27090,0,0,1889,3308,1202,0,1,1,5038,1,1.329,3790,1,5,160
4101,0,0,0,6986,1,0,1,0,19027,0,23.175,821,0,10,85
36707,0,0,9030,3002,385,1,1,1,12783,0,3.167,4036,1,12,51
32781,1,0,197,525,462,0,1,0,71,0,0.096,736,1,12,82
21256,0,0,14218,31295,823,1,1,1,43147,1,12.381,3485,1,13,138
29904,1,0,405,0,0,0,1,0,777,0,0.542,1434,1,15,94
32142,1,0,29063,466,738,0,1,1,30739,0,8.993,3418,1,13,38
2959,0,0,1488,1067,1927,1,1,1,4323,0,0.882,4901,1,8,159
17873,0,0,3370,4759,477,1,1,1,22167,1,5.44,4075,1,13,152
5934,1,0,52,43,0,0,1,0,54626,0,47.918,1140,0,8,55
37369,0,0,43862,3606,474,1,1,0,58216,0,18.871,3085,1,10,139
8208,0,0,3923,6961,644,0,1,1,43539,1,10.421,4178,1,10,159
15022,1,0,23530,49,465,0,1,1,760,0,0.576,1319,1,9,112
21129,1,0,20,0,0,0,1,1,134,0,0.106,1262,0,8,73
30266,1,0,100,12,118,0,1,1,18,0,0.011,1646,0,15,70
35587,0,0,2709,65,658,1,1,0,7907,0,4.219,1874,1,14,84
18189,0,0,43,59,77,1,1,1,24,0,0.034,700,1,11,93
8600,1,0,250,15,256,0,1,0,706,0,0.257,2742,0,6,36
6375,0,0,58359,5628,2505,1,1,1,95008,0,22.702,4185,1,12,136
16677,1,0,25409,1662,2717,1,1,1,43102,0,13.357,3227,0,8,109
17175,1,0,5,3928,1,0,1,0,6435,0,3.953,1628,0,11,25
10980,0,0,4552,90,1041,1,1,1,829,0,0.19,4370,1,6,124
3861,0,0,3598,109,364,1,1,1,2430,0,0.918,2648,1,6,44
16289,1,0,1,152,1,0,1,1,4678,0,2.801,1670,0,15,100
13535,1,0,1332,7,12,0,1,0,1332,0,0.911,1462,0,15,151
33708,1,0,2171,1,112,0,1,1,2199,0,0.765,2875,0,15,154
20398,0,0,2000,33,0,1,1,1,2986,0,0.972,3071,0,7,48
31655,0,0,3147,290,839,1,1,1,5799,0,3.318,1748,1,15,127
36134,1,0,0,83,0,0,1,1,25403,0,12.695,2001,0,15,43
19396,0,0,261,92,247,1,1,1,696,0,0.168,4132,1,13,25
2333,0,0,12087,179,638,1,1,1,2992,0,1.379,2170,1,12,50
21328,0,0,2315,88,275,1,1,1,3007,0,1.087,2766,1,12,69
1822,0,0,4097,3109,3817,0,1,1,4771,0,1.157,4124,1,10,62
10703,0,0,7473,226333,1672,1,1,1,6348,1,1.905,3332,1,8,117
6218,0,0,1084,4,72,0,1,1,1588,0,1.341,1184,0,12,74
1927,0,0,2174,70,32,0,1,0,668,0,0.179,3724,0,11,23
6654,0,0,14,541,0,1,1,1,5313,0,1.317,4034,1,12,121
31028,1,0,420,10,14,0,1,1,1041,0,0.623,1670,1,13,75
16419,0,0,3349,2685,413,1,1,0,19025,1,5.092,3736,1,10,32
34293,0,0,860,13,87,0,1,1,1267,0,0.346,3666,0,7,24
6161,0,0,53256,7153,3619,1,1,1,125216,0,33.453,3743,1,15,121
2318,0,0,6216,287,328,1,1,1,3518,0,0.996,3532,1,8,140
26137,1,0,171,1,0,0,1,0,23,0,0.008,2952,0,7,45
35252,0,0,16748,4862,2055,1,1,1,8710,1,1.894,4599,1,12,146
23598,1,0,2192,1,75,0,1,1,2202,0,0.766,2875,0,14,131
22248,0,0,682,3009052,12,1,1,1,1174,1,0.542,2167,1,9,93
31952,1,0,92,1,0,0,1,0,177,0,0.122,1445,1,10,155
20486,0,0,2171,0,0,0,1,0,2195,0,0.763,2875,0,15,54
8625,0,0,3,2844,97,0,1,0,62112,0,14.845,4184,0,8,153
7920,0,0,11251,458,763,1,1,0,1193,0,0.449,2658,1,15,88
13093,1,0,206151,30947,34048,0,1,1,232691,0,81.503,2855,0,10,157
12400,0,0,36682,5072469,25,1,1,1,4412,1,1.073,4110,1,14,54
18759,1,0,837,64,0,0,1,1,142,0,0.043,3340,0,8,57
19654,0,0,1653,11,0,0,1,1,1837,0,0.958,1917,0,10,153
9840,1,0,400,21,0,0,1,0,72,0,0.02,3530,0,5,70
29920,1,0,704,13,43,1,1,0,1088,0,0.55,1979,0,14,145
24470,0,0,102360,1954,3160,1,1,1,81474,0,21.245,3835,1,11,160
15011,1,0,2032,33,0,0,1,0,2777,0,0.89,3120,0,12,128
3825,0,0,185873,570872,1923,0,1,1,121230,1,29.699,4082,1,13,141
25781,1,0,1832,9,0,0,1,1,2602,0,0.785,3315,0,11,53
23361,1,0,1440,20,192,0,1,1,2103,0,0.914,2300,0,10,10
25004,0,0,2,466,17,1,1,0,6968,0,3.475,2005,0,12,128
24695,0,0,168242,709,712,1,1,1,47959,0,16.899,2838,1,12,93
24079,0,0,984,0,0,0,1,1,1389,0,0.468,2966,0,13,13
26620,0,0,55232,390,784,1,1,1,25252,0,13.18,1916,1,7,33
28802,0,0,16859,548,596,1,1,1,44856,0,10.824,4144,1,7,50
27757,1,0,0,900,4105,0,1,1,80,0,0.075,1067,0,13,71
31947,1,0,4737,490,517,0,1,0,4668,0,1.596,2925,1,14,53
25780,0,0,29702,725,279,1,1,1,14178,0,3.574,3967,1,8,159
4527,1,0,381,4554,5110,1,1,1,1934,0,0.489,3957,1,5,150
19768,1,0,570,24,0,0,1,0,111,0,0.042,2647,0,15,66
271,1,0,349,21,0,0,1,0,60,0,0.026,2335,0,15,61
10488,1,0,297,58,0,0,1,1,453,0,0.178,2541,0,15,110
23737,1,0,2,90881,2169,0,1,1,40847,1,12.737,3207,1,9,48
33313,0,0,5372,2347517,253,1,1,1,3104,1,0.998,3110,1,7,14
14354,1,0,2433,35,5,1,1,1,3528,0,0.981,3595,0,7,44
14767,0,0,84763,302,689,1,1,1,6394,0,3.246,1970,0,14,160
37048,0,0,17273,1474,505,1,1,1,99638,0,39.476,2524,1,12,146
29947,1,0,138,16,0,0,1,0,30,0,0.01,3071,0,10,57
21354,1,0,53,13,0,0,1,0,17,0,0.008,2195,0,15,38
36176,0,0,9118,124066,1664,1,1,1,195308,1,43.334,4507,1,4,136
32865,1,0,0,2,1,0,1,1,3918,0,3.443,1138,0,11,158
3213,1,0,3233,20,385,0,1,1,895,0,0.686,1305,0,8,18
17467,0,0,79305,28921,760,0,1,1,10354,1,3.35,3091,1,10,143
6896,0,0,2186,104,342,1,1,1,4116,0,1.235,3332,0,12,25
11175,0,0,3100,164,208,1,1,1,24373,0,7.16,3404,1,15,160
14880,1,0,527,22,0,0,1,0,114,0,0.048,2373,0,9,65
901,0,0,2012,500,2437,1,1,1,2602,0,0.835,3115,1,12,160
22336,0,0,9,232,0,0,1,1,196,0,0.055,3579,1,11,77
2785,0,0,0,8247,1,0,1,1,2685,1,3.048,881,0,8,140
29347,0,0,13991,528,482,0,1,0,12501,0,2.898,4314,1,13,54
14116,0,0,5426,92,449,0,1,1,1249,0,0.328,3808,1,8,42
21269,0,0,3709,52,680,0,1,1,996,0,0.254,3922,1,14,81
8842,1,0,2171,0,140,0,1,1,2201,0,0.767,2868,0,14,94
32671,0,0,173,664886,823,1,1,1,16163,1,3.867,4180,1,11,76
420,0,0,57974,655,602,0,1,1,22995,0,11.584,1985,1,13,122
1327,0,0,230,47,420,0,1,1,4347,0,1.046,4156,1,7,29
32726,1,0,1267,5,99,0,1,1,1758,0,0.639,2751,0,10,27
6709,0,0,2318,30,0,0,1,1,3453,0,1.129,3059,0,15,114
15183,0,0,2078,1366,368,0,1,0,4604,0,1.421,3239,1,12,148
26815,0,0,0,842,936,0,1,1,6054,0,1.348,4491,0,11,159
27979,1,0,48,22,13,0,1,1,239,0,0.188,1273,0,15,64
19202,0,0,2623,192,0,1,1,1,5057,0,1.626,3111,0,9,40
28682,0,0,679,503,735,1,1,1,2378,1,1.889,1259,1,14,93
4468,1,0,346,2,12,0,1,1,346,0,0.245,1411,0,10,88
7976,1,0,60352,698,324,1,1,1,97511,0,40.613,2401,1,14,45
34528,1,0,2019,45,139,0,1,1,2761,0,1.835,1505,0,10,22
24708,1,0,111,1,0,0,1,0,26,0,0.008,3415,0,10,38
136,0,0,20442,1630092,4946,1,1,1,68901,1,16.385,4205,0,10,165
13601,1,0,0,683,3,0,1,1,275,0,0.121,2282,0,15,150
35486,1,0,945,7,24,0,1,1,1340,0,0.987,1357,0,12,68
5483,1,0,346,0,18,0,1,1,346,0,0.245,1414,0,10,85
12644,1,0,1138,152,251,1,1,0,3182,0,1.407,2262,1,7,53
13140,1,0,551,0,0,0,1,1,759,0,0.22,3457,0,11,160
33697,1,0,26,18,0,0,1,1,207,0,0.163,1271,0,13,72
1269,1,0,16,1,0,0,1,1,122,0,0.099,1232,0,15,64
37374,0,0,2604,274386,274,1,1,1,187166,1,45.013,4158,1,11,112
1819,0,0,12,159,3,0,1,1,8022,0,9.904,810,0,14,140
5188,1,0,10784,65788,62183,0,1,1,23722,0,15.731,1508,0,10,161
4647,1,0,116,15,228,0,1,1,25,0,0.009,2760,0,14,50
29731,0,0,50,3,0,0,1,1,21,0,0.005,3853,0,8,47
5464,1,0,25575,848,1558,0,1,1,12456,0,3.099,4020,1,6,160
7569,0,0,528,11,44,0,1,1,731,0,0.221,3301,0,8,78
35272,0,0,131,12,95,1,1,1,1615,0,0.537,3009,1,9,55
30236,0,0,2035,1974,1811,1,1,0,43202,0,12.577,3435,0,11,45
6486,0,0,244,594109,897,0,1,1,18869,1,5.231,3607,1,13,38
36306,0,0,64,1507335,1314,0,1,1,11366,1,2.84,4002,1,11,128
11771,1,0,2160,10,43,0,1,0,2693,0,1.11,2427,0,15,38
7160,1,0,864,42,0,0,1,0,155,0,0.058,2650,0,10,57
19183,1,0,109,4,0,0,1,0,22,0,0.006,3486,0,12,54
31208,1,0,16221,1287,1010,0,1,1,17072,0,4.25,4017,1,11,118
3639,1,0,291,10871,1249,1,1,1,10468,1,3.29,3182,1,10,83
7767,0,0,2023,374036,646,1,1,1,31927,1,8.803,3627,1,11,54
1628,1,0,2155,21,271,0,1,0,2681,0,0.964,2780,0,12,68
20630,0,0,2326,1574672,510,1,1,0,28662,1,6.922,4141,1,11,45
19751,0,0,2312,623224,325,1,1,1,70424,1,19.86,3546,1,15,146
33494,0,0,47216,1413,1925,1,1,1,31288,0,7.147,4378,1,8,157
7546,0,0,886,7,0,0,1,1,899,0,0.425,2115,0,12,60
24766,0,0,10626,5771841,148,1,1,1,25789,1,6.152,4192,1,10,110
21527,0,0,946,1004,622,0,1,1,1463,0,0.764,1916,0,12,155
16998,0,0,1836,43,141,1,1,1,3153,0,0.958,3292,1,9,85
28731,0,0,1059,9686791,276,1,1,1,4767,1,1.451,3286,1,12,101
37161,0,0,2344,41,0,0,1,1,3897,0,0.939,4148,1,9,44
32702,0,0,9,5033,6,0,1,1,17340,0,5.711,3036,0,12,43
30119,1,0,2084,29,204,1,1,1,3417,0,0.915,3734,0,8,14
7868,0,0,12716,7189,988,0,1,1,3651,1,0.963,3793,1,14,96
9195,1,0,77,0,0,1,1,1,21,0,0.008,2771,0,15,59
8653,1,0,326,57,804,0,1,0,88,0,0.043,2030,0,11,35
17796,0,0,8018,163,1273,0,1,1,10663,0,2.695,3957,1,12,144
9686,1,0,191,19,194,0,1,1,44,0,0.044,1007,0,13,65
24102,0,0,11473,297,380,1,1,1,1069,0,0.353,3027,1,9,131
35809,0,0,92283,1488,2128,1,1,1,58988,0,14.773,3993,1,13,62
33242,0,0,2492,116,0,0,1,0,5540,0,1.376,4026,0,9,32
25920,0,0,1259,2077,4648,1,1,1,4827,0,1.175,4107,1,15,68
23212,1,0,2171,0,95,0,1,1,2194,0,0.763,2875,0,14,54
14936,0,0,10008,63607,727,0,1,1,19945,0,5.442,3665,0,14,152
30278,0,0,1,162,3,0,1,0,6383,0,3.979,1604,0,15,150
25089,0,0,3185,6725211,52325,0,1,1,10949,1,2.684,4079,1,9,46
32181,0,0,1956,12,0,0,1,1,2743,0,0.675,4061,0,12,43
2107,1,0,175,7,0,0,1,0,30,0,0.011,2845,0,10,43
5497,1,0,0,469,3465,0,1,0,6633,0,3.771,1759,0,13,158
10301,0,0,2150,55,0,1,1,1,4197,0,1.326,3165,0,9,73
21301,0,0,2339,154,0,1,1,1,5490,0,1.607,3417,0,13,64
5271,1,0,398,27,0,0,1,0,58,0,0.024,2404,0,15,68
7799,1,0,15,1,23,0,1,1,163,0,0.132,1233,0,15,71
25664,1,0,330,12,280,0,1,0,51,0,0.043,1194,0,7,55
10491,1,0,0,19438,0,0,1,1,24587,0,22.251,1105,0,14,150
24668,0,0,25480,321,429,1,1,1,2091,0,1.263,1656,0,10,45
9947,1,0,1234,13,0,0,1,0,1235,0,0.845,1462,0,15,108
24195,0,0,975,673,1437,1,1,1,2191,0,0.745,2939,1,15,105
37384,1,0,2032,522,669,1,1,0,5373,0,1.44,3730,1,7,91
8867,0,0,2169,0,0,0,1,0,2193,0,0.763,2875,0,15,64
28322,0,0,492,103,652,1,1,1,223,0,0.054,4120,1,13,130
5383,0,0,2790,659079,838,0,1,0,3165,0,0.762,4155,1,11,33
31445,1,0,3,1276,1408,1,1,1,78584,0,21.811,3603,0,12,143
18932,1,0,47577,596,242,1,1,1,39000,0,17.45,2235,0,7,78
6645,1,0,1093,7,0,0,1,1,1636,0,0.398,4109,0,14,63
27070,1,0,1824,6803,164,0,1,1,1491,1,0.514,2898,1,11,156
28060,0,0,9,132,282,0,1,0,22644,0,11.612,1950,0,15,88
21912,1,0,1148,4,22,1,1,0,1690,0,0.738,2290,0,9,72
29,0,0,7612,5362,355,1,1,1,10273,0,2.679,3835,1,13,36
14908,1,0,5763,793,1028,0,1,0,3995,0,3.489,1145,1,10,79
198,1,0,374,37,29,0,1,0,85,0,0.049,1731,0,12,57
33561,0,0,1944,793826,367,0,1,1,15663,0,4.231,3702,0,9,67
13736,1,0,274,14,0,0,1,0,31,0,0.021,1463,0,11,47
35270,0,0,9541,68612,1039,1,1,1,6226,1,1.938,3212,0,15,88
35193,0,0,106,88646,1346,1,1,1,59332,1,15.92,3727,1,15,76
20194,1,0,23,98,0,0,1,0,64,0,0.028,2282,0,14,97
29514,0,0,2417,26,67,0,1,0,3275,0,0.797,4108,0,14,116
18342,0,0,64,1007352,287,0,1,1,16769,1,3.916,4282,1,9,55
14703,1,0,1931,6,72,0,1,0,2290,0,1.245,1840,0,10,63
17020,0,0,702,109,400,1,1,1,1740,0,0.756,2303,1,15,108
5671,0,0,2524,666,2159,1,1,1,7704,0,1.851,4162,0,9,52
29351,0,0,4351,2005,3033,1,1,1,14140,0,3.397,4163,1,12,60
1186,0,0,39059,6841,7055,1,1,1,23759,0,7.938,2993,1,12,79
21830,0,0,1445,75745,22,0,1,0,146986,0,46.736,3145,1,10,32
20586,1,0,477,8,0,0,1,0,71,0,0.037,1917,0,8,54
20402,1,0,6304,68,71,0,1,1,8073,0,2.095,3854,0,7,61
31584,0,0,148167,200551,210541,0,1,1,29350,0,6.756,4344,0,6,147
30564,0,0,16579,2675,1459,1,1,0,165652,0,46.954,3528,1,12,93
27983,0,0,2463,10,0,1,1,1,3562,0,0.961,3706,0,8,74
1380,0,0,176355,12207,1365,1,1,1,44007,1,9.102,4835,1,8,114
21977,1,0,7931,209834,836,1,1,0,6804,1,2.329,2922,1,12,94
8020,0,0,11799,252229,46145,0,1,1,6296,0,2.878,2188,1,15,125
9487,1,0,1487,1,25,0,1,0,2131,0,1.05,2030,0,9,92
35942,0,0,25086,324,2676,0,1,1,7034,0,2.059,3416,1,9,155
15263,1,0,135,15,159,0,1,1,668,0,0.227,2947,0,7,54
25962,0,0,10157,458,176,0,1,1,2576,0,0.724,3558,1,7,110
15111,0,0,419,177,169,1,1,1,1638,0,0.405,4047,1,15,159
9657,1,0,866,34937,237,1,1,1,3207,1,0.96,3340,1,9,70
19400,0,0,27106,100640,2758,1,1,1,94275,1,23.028,4094,1,13,83
16479,0,0,3211,25491,3933,0,1,0,53550,1,14.805,3617,1,12,160
36424,1,0,1017,4,0,0,1,1,1353,0,0.974,1389,0,10,46
30523,1,0,4373,662,75,1,1,1,2012,0,1.261,1595,1,10,160
16682,0,0,11338,431496,332314,0,1,1,26938,0,6.482,4156,1,8,152
2615,0,0,4657,1200461,405,0,1,1,11173,1,2.696,4144,1,12,120
36086,1,0,163,0,0,0,1,0,365,0,0.253,1444,1,9,63
10501,0,0,947,333,389,0,1,1,65351,0,30.185,2165,1,14,68
18410,0,0,109,1,0,0,1,1,27,0,0.007,3957,0,7,43
8489,1,0,77,209,405,0,1,1,4225,0,5.368,787,0,15,37
1770,0,0,10323,189,0,1,1,1,17762,0,4.462,3981,0,14,94
22465,0,0,46597,3813,4516,1,1,1,78738,0,24.76,3180,1,15,147
31628,0,0,1343,2,36,0,1,1,2013,0,0.788,2556,0,8,72
11340,0,0,1246,0,4,0,1,1,1788,0,0.72,2483,0,10,10
16245,0,0,276,1287721,775,1,1,1,3953,1,1.22,3241,1,3,91
7141,1,0,0,81,0,0,1,0,8527,0,7.6,1122,0,10,116
5829,0,0,65,22,0,0,1,1,136,0,0.038,3568,0,10,54
424,1,0,118,0,0,0,1,0,195,0,0.143,1359,1,15,106
4261,1,0,859,4,61,0,1,1,1248,0,0.396,3148,0,12,48
14605,0,0,2227,45,0,1,1,1,3495,0,1.065,3281,0,15,97
3413,0,0,46,168,87,0,1,0,1260,0,0.691,1823,0,12,133
29279,0,0,5888,17529,4059,1,1,1,19888,1,4.798,4145,1,11,58
18664,0,0,3424,151,160,0,1,1,17814,0,19.093,933,0,10,160
15235,1,0,1197,27,172,0,1,0,186,0,0.104,1788,0,11,153
29497,0,0,11065,257007,940,1,1,1,34650,1,8.378,4136,1,7,101
25865,1,0,11579,3222,1975,1,1,1,328132,0,86.011,3815,1,15,159
32675,0,0,62183,11286,12105,0,1,0,13913,0,3.36,4141,1,13,50
13748,1,0,2380,54,854,0,1,0,3908,0,1.284,3044,0,13,13
35717,0,0,4884,74,661,1,1,1,1378,0,0.33,4172,1,6,113
11097,0,0,42,2,0,0,1,1,110,0,0.036,3022,0,7,19
30152,1,0,1083,1232,1197,0,1,0,19749,0,5.628,3509,1,9,83
16573,1,0,909,2772630,269,1,1,0,2282,1,0.625,3652,1,11,152
23285,0,0,4297,9406,1135,1,1,1,9211,1,2.806,3283,1,12,139
33663,0,0,2058,10,72,1,1,1,4297,0,1.277,3364,1,15,38
1535,1,0,17873,523,1286,1,1,0,1801,0,0.436,4132,1,14,61
37432,1,0,439,13,0,0,1,0,82,0,0.039,2128,0,9,76
34540,0,0,0,3541,105,1,1,1,5196,1,1.274,4078,1,10,98
30116,0,0,159,34,108,1,1,1,293,0,0.075,3920,1,14,60
25384,0,0,11797,1418,1540,1,1,1,18833,0,4.528,4159,1,10,153
30348,0,0,158,150,0,1,1,1,142,0,0.035,4112,1,10,110
21421,0,0,5419,3726,4998,1,1,1,94698,0,22.671,4177,1,10,142
35518,1,0,52,22,9,0,1,1,419,0,0.329,1273,0,15,105
20327,1,0,956,72,196,1,1,1,2560,0,0.616,4157,1,12,49
30275,1,0,47,833,4223,0,1,0,454,0,0.313,1450,0,12,58
10438,0,0,2379,100,140,1,1,0,3375,0,0.831,4060,0,13,31
24420,1,0,1773,1,104,0,1,1,1778,0,0.618,2875,0,15,127
8075,0,0,2934,228,0,1,1,1,4433,0,1.464,3027,0,13,132
22525,0,0,336,60,0,0,1,0,143,0,0.041,3515,0,9,52
1897,1,0,121,15,0,0,1,0,48,0,0.018,2723,0,11,59
3192,1,0,790,4,13,0,1,1,1103,0,0.318,3474,0,8,47
34967,1,0,50,19,0,0,1,1,174,0,0.135,1292,0,15,62
25949,0,0,1,67,1,0,1,0,4009,0,7.97,503,0,13,62
771,0,0,1283,1223701,2341,1,1,1,23952,1,5.76,4158,1,5,111
12839,1,0,12453,166,556,0,1,1,2854,0,1.102,2589,1,15,133
24570,0,0,9744,757,14,0,1,1,46432,0,19.954,2327,0,14,160
34709,0,0,0,2308,0,0,1,0,1442,0,1.8,801,0,13,14
9538,0,0,1333,7,0,0,1,1,1437,0,0.602,2386,0,12,155
35906,0,0,10429,298,497,1,1,1,591,0,0.234,2523,1,11,49
15481,1,0,1736,15,46,0,1,1,3118,0,1.782,1750,0,12,160
24271,1,0,109,0,0,0,1,0,23,0,0.009,2599,0,13,59
15209,1,0,744,66,101,0,1,1,1042,0,0.337,3096,0,13,130
31253,1,0,181,9,0,0,1,0,209,0,0.071,2951,0,8,45
12662,0,0,1337,30269,24822,0,1,1,23518,0,8.838,2661,0,15,152
12480,1,0,1391,95,108,0,1,0,705,0,0.335,2103,0,8,114
29393,0,0,21922,6763023,7334,1,1,0,77638,1,19.029,4080,1,11,66
27701,0,0,4989,837874,66,0,1,0,4445,1,1.447,3071,1,7,154
27303,1,0,16321,220,637,1,1,1,1778,0,0.812,2189,0,13,86
29373,1,0,265,2,0,0,1,0,363,0,0.148,2459,0,12,44
4241,1,0,46369,1679,448,0,1,0,81938,0,55.029,1489,0,10,160
2834,0,0,77,999,1751,0,1,1,3133,0,1.204,2602,0,6,135
11470,0,0,44203,20421,18948,0,1,1,30064,0,12.6,2386,0,13,103
25751,1,0,5072,2367,3419,0,1,1,3270,0,1.732,1888,1,12,129
16066,0,0,3229,98,245,0,1,0,3549,0,1.319,2691,0,7,27
2596,0,0,1189,2063300,63,1,1,1,11430,1,2.667,4286,1,6,34
17357,0,0,15842,11808,2189,1,1,1,4334,0,1.127,3844,1,12,74
27678,0,0,3203,21,0,0,1,1,3424,0,1.822,1879,0,8,145
13802,0,0,5836,3720,1844,1,1,1,8313,1,2.103,3952,1,13,135
31398,0,0,7825,959,726,1,1,1,3427,0,1.61,2129,1,15,113
31087,0,0,19039,2589,483,0,1,1,15125,0,6.087,2485,1,8,151
30317,1,0,279,18,0,0,1,1,328,0,0.14,2343,0,15,158
13684,0,0,16,140,2,0,1,0,2583,0,2.479,1042,0,11,106
17262,1,0,56425,1154,760,1,1,1,14128,0,8.106,1743,1,7,34
7628,1,0,445,25,0,0,1,0,90,0,0.024,3733,0,10,63
33152,0,0,58370,486,1741,1,1,1,30455,0,7.353,4142,1,10,158
21567,0,0,10658,1068,513,1,1,1,137672,0,41.108,3349,1,9,32
28258,1,0,1331,6,34,0,1,0,1331,0,0.92,1446,0,13,23
24350,0,0,895,245139,139267,1,1,0,123207,0,34.521,3569,0,13,72
9004,0,0,3850,268,329,0,1,1,3203,0,1.025,3125,1,13,78
2845,0,0,1041,20997,5412,1,1,1,4901,1,1.199,4088,1,15,149
18431,1,0,58,1539,2,0,1,0,22077,0,21.026,1050,0,10,132
16957,1,0,46,18,24,0,1,1,1136,0,0.304,3732,0,8,26
28278,1,0,105,3,0,0,1,0,281,0,0.194,1445,1,13,152
19548,0,0,5647,2961,799,1,1,1,107541,0,26.397,4074,1,14,155
